user_id,product_id,event_timestamp,product_rating
12,76,2022-04-10,5
21,74,2022-05-09,3
28,49,2022-04-12,2
22,26,2022-05-10,2
10,35,2022-03-08,3
29,40,2022-03-18,1
25,92,2022-02-21,4
37,44,2022-01-30,2
12,39,2022-05-16,3
26,52,2022-05-01,2
7,73,2022-02-06,3
24,70,2022-03-26,1
17,24,2022-02-02,3
0,47,2022-04-19,3
40,48,2022-03-17,1
35,88,2022-04-26,4
31,57,2022-02-08,4
15,44,2022-04-20,4
0,88,2022-02-13,1
42,57,2022-02-04,5
0,14,2022-04-11,3
14,22,2022-01-19,3
46,32,2022-03-04,5
6,77,2022-01-24,3
36,52,2022-03-09,4
42,26,2022-02-24,2
47,42,2022-03-07,5
24,7,2022-02-17,2
32,9,2022-01-24,4
15,54,2022-04-10,1
23,58,2022-03-27,1
41,58,2022-04-06,2
46,62,2022-03-25,4
16,93,2022-03-31,4
42,51,2022-04-27,2
9,42,2022-02-07,1
17,65,2022-01-17,1
1,52,2022-02-12,4
36,38,2022-01-03,3
6,23,2022-03-25,5
22,42,2022-02-08,2
3,61,2022-03-13,1
0,72,2022-04-19,5
18,16,2022-04-26,3
3,81,2022-02-02,2
36,92,2022-01-05,4
24,42,2022-03-13,5
0,23,2022-01-21,2
12,78,2022-02-05,5
18,0,2022-04-07,4
31,88,2022-03-22,1
28,64,2022-04-11,2
12,7,2022-03-13,1
8,61,2022-05-04,3
43,41,2022-01-09,2
6,99,2022-03-28,3
46,74,2022-03-02,5
36,34,2022-05-19,1
15,68,2022-01-03,2
37,31,2022-01-10,4
41,27,2022-04-21,3
34,52,2022-04-17,3
8,99,2022-04-17,3
26,75,2022-02-14,4
2,63,2022-03-22,4
38,44,2022-02-07,1
10,82,2022-01-29,1
38,77,2022-05-27,4
15,91,2022-03-06,3
20,23,2022-04-21,1
41,54,2022-04-28,5
5,43,2022-03-18,3
11,37,2022-04-11,4
9,24,2022-05-19,5
14,54,2022-02-22,3
27,91,2022-01-01,2
19,41,2022-04-26,4
39,21,2022-05-03,4
40,67,2022-03-21,4
9,77,2022-05-13,2
25,31,2022-02-15,4
38,61,2022-02-19,4
34,77,2022-04-11,2
14,83,2022-03-23,1
22,69,2022-05-07,2
25,71,2022-01-15,4
43,57,2022-05-09,3
41,30,2022-05-04,2
16,7,2022-02-16,1
27,86,2022-03-25,1
22,24,2022-04-05,1
7,6,2022-01-19,2
49,11,2022-02-18,2
6,61,2022-01-07,2
26,67,2022-03-06,5
6,78,2022-03-17,3
36,70,2022-03-17,2
20,38,2022-01-11,3
19,53,2022-04-20,4
33,33,2022-05-24,3
29,52,2022-05-10,1
3,61,2022-03-01,3
29,48,2022-01-03,5
48,91,2022-05-31,4
45,2,2022-03-16,4
35,2,2022-05-04,4
17,90,2022-05-14,4
40,47,2022-04-05,1
8,48,2022-05-18,2
31,55,2022-03-06,1
42,59,2022-01-30,2
42,5,2022-01-28,5
30,12,2022-04-17,2
15,53,2022-03-11,5
4,99,2022-01-19,1
31,64,2022-03-01,2
31,10,2022-01-18,2
0,34,2022-01-03,4
48,4,2022-03-10,2
14,1,2022-05-17,4
1,4,2022-02-15,1
17,24,2022-01-15,3
21,78,2022-04-29,3
18,19,2022-01-24,5
17,74,2022-05-04,2
31,52,2022-03-13,5
38,52,2022-04-08,1
38,96,2022-01-01,5
22,37,2022-01-19,2
49,19,2022-03-28,4
46,31,2022-01-24,2
40,18,2022-01-18,3
30,94,2022-05-13,1
41,69,2022-04-09,2
29,17,2022-01-16,4
37,73,2022-04-19,4
15,32,2022-05-03,1
37,79,2022-03-16,3
24,0,2022-02-17,4
39,10,2022-03-14,5
28,67,2022-01-05,5
30,23,2022-02-13,2
10,75,2022-05-12,2
45,14,2022-03-19,5
25,13,2022-05-19,5
3,9,2022-01-17,2
17,49,2022-01-07,2
42,62,2022-02-27,2
35,19,2022-01-20,2
4,35,2022-04-10,3
34,74,2022-05-25,4
23,96,2022-03-08,4
31,73,2022-05-17,3
12,57,2022-05-07,5
46,3,2022-03-03,3
12,64,2022-05-15,2
46,87,2022-02-27,3
27,11,2022-03-01,3
0,51,2022-04-07,2
28,67,2022-04-04,5
3,79,2022-05-27,3
33,93,2022-04-26,5
22,79,2022-01-11,1
19,29,2022-02-22,3
36,65,2022-02-07,2
44,67,2022-05-11,1
44,67,2022-02-18,1
10,8,2022-02-16,4
27,58,2022-01-19,3
9,43,2022-02-16,4
11,94,2022-03-21,3
29,57,2022-05-01,4
15,99,2022-03-02,5
6,90,2022-02-01,4
14,69,2022-03-28,3
6,58,2022-03-17,2
48,65,2022-01-14,3
34,63,2022-03-24,2
13,17,2022-01-22,4
49,62,2022-01-20,3
49,46,2022-01-08,4
10,69,2022-05-18,3
18,87,2022-04-02,4
29,18,2022-02-01,5
4,18,2022-01-16,2
45,55,2022-05-04,1
45,75,2022-04-24,5
24,93,2022-03-30,5
23,22,2022-01-12,2
13,33,2022-04-07,3
49,82,2022-05-18,5
21,74,2022-05-03,1
27,90,2022-04-08,5
26,75,2022-02-12,5
1,23,2022-03-21,4
0,26,2022-04-10,4
40,16,2022-01-12,4
0,24,2022-05-23,1
25,98,2022-03-14,3
47,85,2022-03-21,5
9,71,2022-04-26,4
17,18,2022-01-21,4
49,59,2022-05-26,5
0,98,2022-02-11,1
48,42,2022-01-09,5
2,83,2022-02-27,3
11,98,2022-01-02,4
35,7,2022-04-25,5
35,0,2022-03-23,1
18,24,2022-01-07,1
10,11,2022-05-29,2
16,62,2022-05-23,4
1,61,2022-01-26,4
12,36,2022-02-18,1
43,38,2022-03-04,1
26,45,2022-05-20,2
4,63,2022-01-20,2
19,42,2022-03-15,2
6,67,2022-05-13,1
46,2,2022-03-09,1
33,20,2022-01-16,1
31,17,2022-03-13,5
3,77,2022-01-08,1
15,98,2022-01-24,1
12,26,2022-02-03,5
37,21,2022-01-11,3
37,26,2022-05-13,4
12,29,2022-05-04,4
24,41,2022-03-19,5
9,47,2022-05-31,2
27,92,2022-02-27,5
14,94,2022-04-27,3
44,84,2022-03-17,4
5,26,2022-03-14,1
37,93,2022-01-22,5
22,48,2022-02-18,1
29,24,2022-03-07,2
0,13,2022-02-21,2
2,50,2022-03-03,4
46,38,2022-04-15,2
13,26,2022-05-06,4
1,90,2022-04-24,4
1,60,2022-04-29,4
6,88,2022-05-30,5
1,99,2022-05-26,3
26,95,2022-01-02,2
19,23,2022-04-07,2
18,71,2022-02-06,3
14,88,2022-01-18,1
31,56,2022-01-31,1
1,41,2022-04-02,2
33,83,2022-03-20,3
44,57,2022-05-12,3
28,41,2022-02-24,2
32,79,2022-03-23,2
3,1,2022-02-17,1
2,7,2022-03-09,3
47,35,2022-05-15,5
37,21,2022-02-08,1
26,60,2022-03-11,4
39,38,2022-05-20,1
16,15,2022-01-08,2
29,98,2022-02-28,5
44,11,2022-05-08,1
26,1,2022-03-17,4
10,57,2022-04-27,2
46,25,2022-02-05,1
38,11,2022-01-10,3
31,97,2022-01-05,2
35,61,2022-05-27,2
13,32,2022-01-03,5
13,68,2022-05-04,2
10,9,2022-01-29,2
32,79,2022-04-06,5
36,45,2022-04-11,5
24,64,2022-02-26,1
8,29,2022-02-06,5
26,15,2022-02-25,5
10,49,2022-02-24,5
34,86,2022-03-27,3
4,42,2022-05-16,2
35,83,2022-01-07,4
38,42,2022-03-28,1
3,25,2022-02-24,3
33,89,2022-02-18,1
28,61,2022-01-16,1
34,88,2022-01-25,5
10,67,2022-03-15,4
10,38,2022-02-16,5
49,56,2022-03-07,4
32,28,2022-04-09,4
32,68,2022-05-24,5
21,19,2022-03-14,1
21,85,2022-05-13,2
49,61,2022-05-18,4
18,26,2022-03-31,1
18,83,2022-03-15,5
48,32,2022-04-12,1
1,96,2022-01-18,4
41,89,2022-03-20,1
4,12,2022-01-10,3
47,7,2022-01-12,5
25,30,2022-05-16,2
2,1,2022-04-16,1
7,68,2022-01-30,4
11,89,2022-02-22,4
4,79,2022-03-31,4
4,74,2022-01-03,4
17,37,2022-03-20,2
14,45,2022-02-07,4
4,3,2022-04-20,2
24,4,2022-03-25,3
38,3,2022-02-07,3
37,49,2022-05-14,3
13,20,2022-05-31,5
48,19,2022-04-06,2
4,75,2022-04-03,1
23,53,2022-01-26,2
1,30,2022-02-19,1
12,32,2022-04-23,3
25,47,2022-02-19,4
40,17,2022-05-19,2
6,67,2022-01-05,5
6,3,2022-02-02,5
30,50,2022-01-23,2
25,48,2022-04-21,4
5,9,2022-02-05,4
10,51,2022-05-18,4
3,99,2022-02-28,5
23,88,2022-01-20,4
42,1,2022-02-19,2
36,58,2022-01-30,1
17,57,2022-01-03,5
38,34,2022-02-07,4
2,25,2022-02-15,5
29,6,2022-05-18,2
10,42,2022-04-21,3
5,23,2022-05-14,3
5,45,2022-02-27,4
25,65,2022-03-05,1
46,9,2022-02-02,4
0,36,2022-04-21,1
33,80,2022-01-19,5
21,97,2022-03-02,5
43,19,2022-05-03,1
27,73,2022-05-18,3
31,16,2022-04-03,4
0,58,2022-03-11,5
0,65,2022-05-01,4
29,79,2022-01-04,2
27,52,2022-03-10,3
40,47,2022-01-28,5
37,33,2022-05-11,3
2,9,2022-03-25,1
19,28,2022-03-24,2
47,43,2022-05-28,1
16,1,2022-01-02,1
20,12,2022-05-06,1
27,82,2022-03-29,5
0,92,2022-05-07,2
33,28,2022-04-25,5
3,88,2022-03-25,1
37,34,2022-04-01,5
20,20,2022-05-05,2
29,69,2022-04-25,3
28,44,2022-04-09,5
46,56,2022-05-10,2
1,56,2022-04-09,4
26,90,2022-05-25,1
7,16,2022-02-13,1
10,4,2022-02-28,2
16,63,2022-05-11,4
36,63,2022-04-09,4
40,16,2022-05-24,3
9,54,2022-01-12,5
16,0,2022-05-17,2
6,33,2022-04-16,1
1,47,2022-04-18,2
30,51,2022-01-01,1
12,18,2022-03-27,4
45,47,2022-01-13,5
27,76,2022-03-17,1
6,94,2022-03-19,2
25,17,2022-03-05,5
0,95,2022-04-20,5
45,92,2022-03-02,3
37,41,2022-05-13,1
35,5,2022-04-24,1
24,69,2022-05-22,1
49,46,2022-02-07,2
41,94,2022-02-10,1
33,0,2022-05-04,1
5,31,2022-05-12,5
3,52,2022-03-22,3
19,23,2022-01-10,1
45,7,2022-01-07,2
31,96,2022-03-15,3
3,25,2022-01-23,5
33,12,2022-03-25,2
36,14,2022-02-04,5
28,72,2022-03-25,4
19,56,2022-03-16,3
31,21,2022-01-02,1
13,96,2022-05-07,3
28,74,2022-02-11,3
18,20,2022-03-07,3
30,77,2022-05-12,1
5,6,2022-04-10,2
12,35,2022-04-25,2
7,35,2022-04-20,1
28,15,2022-04-24,3
16,65,2022-01-04,1
31,10,2022-01-20,2
45,83,2022-04-24,2
4,90,2022-04-12,5
23,68,2022-02-26,2
27,3,2022-04-13,1
3,3,2022-04-17,3
4,0,2022-02-28,4
4,22,2022-04-21,3
3,68,2022-05-18,2
31,15,2022-04-27,2
4,47,2022-04-29,5
47,79,2022-03-20,2
0,27,2022-01-18,2
9,95,2022-02-02,4
14,62,2022-04-03,1
45,46,2022-02-05,1
38,30,2022-03-16,1
19,8,2022-04-21,2
27,93,2022-03-22,2
49,48,2022-02-04,2
20,54,2022-03-30,4
14,33,2022-01-04,4
48,50,2022-04-24,2
45,1,2022-02-20,4
15,29,2022-04-06,5
3,90,2022-05-02,2
10,23,2022-03-18,1
4,17,2022-03-13,3
3,56,2022-04-21,5
20,53,2022-05-07,4
37,65,2022-04-26,4
8,11,2022-04-30,5
30,35,2022-03-07,5
45,38,2022-01-19,2
24,8,2022-04-14,5
28,73,2022-03-12,3
31,7,2022-05-09,5
26,93,2022-03-13,5
24,21,2022-02-02,1
28,40,2022-04-29,1
23,38,2022-05-03,2
49,88,2022-04-04,2
28,41,2022-05-22,5
34,18,2022-05-07,5
25,22,2022-05-31,1
3,58,2022-05-17,4
15,5,2022-05-24,1
25,97,2022-03-03,3
44,77,2022-05-14,5
10,48,2022-01-06,1
24,73,2022-03-04,5
29,5,2022-02-08,3
22,40,2022-04-25,1
33,27,2022-03-21,5
15,69,2022-04-20,3
22,45,2022-04-23,5
23,99,2022-04-05,4
31,69,2022-04-24,2
8,47,2022-05-26,3
29,84,2022-01-02,1
40,70,2022-04-07,4
24,49,2022-05-30,3
43,53,2022-03-07,5
20,90,2022-03-07,5
41,97,2022-01-05,3
36,14,2022-02-28,3
10,45,2022-03-06,1
1,13,2022-05-29,4
3,78,2022-03-20,5
22,85,2022-03-23,5
2,1,2022-04-28,3
28,44,2022-04-27,1
43,16,2022-01-18,4
49,87,2022-04-23,4
1,54,2022-02-19,4
23,55,2022-04-03,3
13,54,2022-01-08,3
18,77,2022-02-23,4
15,8,2022-05-22,3
45,94,2022-04-17,2
17,77,2022-04-15,5
7,60,2022-03-29,1
3,65,2022-01-12,1
22,18,2022-02-07,2
23,51,2022-04-12,1
20,33,2022-01-03,2
15,47,2022-03-26,4
47,18,2022-05-12,4
35,56,2022-03-19,4
12,45,2022-03-07,3
34,33,2022-01-20,1
48,59,2022-04-08,1
0,89,2022-04-10,1
7,18,2022-05-30,1
22,25,2022-02-12,4
4,48,2022-04-30,5
33,47,2022-02-24,4
14,60,2022-02-27,5
42,54,2022-01-30,2
15,16,2022-04-07,4
10,28,2022-01-04,2
46,77,2022-02-02,2
34,93,2022-02-23,5
4,60,2022-01-28,4
48,68,2022-04-24,1
24,51,2022-04-29,2
22,30,2022-02-05,4
1,92,2022-03-15,2
10,73,2022-05-03,1
40,67,2022-04-09,5
3,9,2022-02-06,4
19,36,2022-02-21,1
20,47,2022-04-23,4
45,95,2022-05-30,3
21,85,2022-04-07,3
36,58,2022-02-04,5
19,71,2022-01-17,2
47,94,2022-02-08,2
1,62,2022-05-15,2
5,72,2022-01-06,5
26,73,2022-05-30,5
43,2,2022-05-02,5
20,19,2022-02-22,4
11,96,2022-02-24,5
28,97,2022-04-06,5
21,89,2022-05-12,4
32,40,2022-01-10,5
40,39,2022-03-28,5
16,49,2022-01-29,5
8,6,2022-01-20,5
24,68,2022-05-03,4
2,39,2022-05-24,3
4,42,2022-01-21,3
7,14,2022-01-27,2
31,52,2022-05-04,4
12,14,2022-01-13,3
44,56,2022-01-08,5
41,30,2022-01-31,5
3,14,2022-04-13,4
39,37,2022-02-17,1
26,12,2022-04-01,5
4,84,2022-01-30,4
21,58,2022-04-23,3
0,87,2022-03-18,5
13,51,2022-04-24,1
38,50,2022-02-07,5
38,86,2022-04-28,2
23,33,2022-04-18,4
22,63,2022-02-14,4
28,37,2022-02-12,5
37,75,2022-03-07,3
18,86,2022-02-20,4
2,74,2022-03-30,5
0,10,2022-05-07,3
1,4,2022-02-23,1
33,98,2022-01-01,2
42,70,2022-03-28,1
29,34,2022-02-22,4
45,13,2022-02-12,5
42,9,2022-05-19,5
8,26,2022-01-26,3
25,82,2022-01-15,3
43,49,2022-01-20,1
47,65,2022-05-20,3
8,46,2022-02-09,5
14,62,2022-01-24,1
3,94,2022-03-15,4
44,6,2022-05-23,3
35,71,2022-01-09,3
8,18,2022-04-23,5
2,97,2022-01-16,4
49,7,2022-01-22,4
44,66,2022-04-13,2
36,15,2022-01-02,3
20,5,2022-01-11,1
17,79,2022-03-29,3
42,13,2022-04-23,1
14,25,2022-05-18,2
47,16,2022-03-19,1
3,52,2022-03-08,1
44,72,2022-02-03,5
15,16,2022-02-11,2
34,25,2022-02-28,5
29,92,2022-05-23,1
31,20,2022-05-03,5
44,8,2022-04-08,4
26,22,2022-03-08,3
13,86,2022-05-04,2
26,45,2022-05-05,1
39,92,2022-04-08,1
46,67,2022-04-03,5
12,55,2022-03-08,1
14,40,2022-04-19,2
11,57,2022-02-02,2
5,7,2022-01-19,1
22,36,2022-03-01,1
16,36,2022-02-08,2
42,52,2022-01-07,4
5,17,2022-05-15,2
45,60,2022-03-15,3
21,6,2022-01-30,3
9,5,2022-05-15,5
13,12,2022-03-09,5
47,58,2022-03-04,3
44,78,2022-05-02,2
35,55,2022-04-11,5
49,93,2022-05-27,4
9,38,2022-05-30,2
15,53,2022-01-05,2
9,55,2022-02-26,1
2,83,2022-05-20,1
25,59,2022-01-30,1
3,45,2022-02-06,3
28,69,2022-01-13,1
4,77,2022-03-16,2
10,31,2022-01-13,1
17,1,2022-01-28,3
13,71,2022-02-04,5
14,54,2022-02-23,3
41,87,2022-03-30,2
27,82,2022-03-19,2
9,53,2022-02-17,2
30,92,2022-04-21,2
20,72,2022-04-08,4
10,36,2022-05-24,1
40,40,2022-04-25,4
3,6,2022-03-22,4
16,36,2022-02-17,2
26,35,2022-04-16,2
45,96,2022-04-10,2
18,25,2022-05-21,1
41,38,2022-01-17,4
24,97,2022-05-04,2
12,86,2022-04-01,1
36,70,2022-03-21,3
30,59,2022-02-06,1
12,85,2022-03-31,1
14,35,2022-01-12,1
49,66,2022-05-20,2
18,80,2022-03-13,3
40,96,2022-04-24,2
19,66,2022-03-15,4
38,52,2022-02-18,1
6,2,2022-02-21,4
36,36,2022-05-31,1
4,61,2022-04-16,5
30,46,2022-04-11,4
7,39,2022-01-28,5
29,83,2022-03-19,3
9,26,2022-04-11,3
24,24,2022-05-20,5
6,45,2022-05-11,1
20,20,2022-03-11,2
12,88,2022-02-09,3
4,92,2022-02-15,2
33,64,2022-04-25,2
11,3,2022-04-11,2
37,1,2022-03-06,5
12,15,2022-01-28,1
2,87,2022-04-19,4
15,86,2022-02-03,1
19,45,2022-04-07,2
38,86,2022-05-03,3
18,54,2022-02-04,4
22,8,2022-02-27,3
18,23,2022-04-16,2
12,91,2022-05-29,4
38,20,2022-02-10,3
9,54,2022-04-01,1
19,9,2022-05-17,4
35,28,2022-01-11,3
33,88,2022-01-17,4
38,8,2022-05-09,3
38,74,2022-01-03,2
14,55,2022-04-07,1
39,31,2022-01-07,1
37,97,2022-02-25,3
43,76,2022-03-25,2
11,14,2022-04-10,5
42,19,2022-01-06,5
34,26,2022-01-31,3
9,53,2022-04-25,1
5,79,2022-04-04,4
33,28,2022-05-12,1
40,18,2022-03-29,4
21,15,2022-05-26,3
3,81,2022-01-16,2
12,44,2022-01-09,4
8,8,2022-03-20,2
20,77,2022-05-22,3
6,20,2022-01-31,3
19,32,2022-04-27,1
35,23,2022-02-05,1
13,5,2022-02-20,2
1,25,2022-04-28,5
2,64,2022-04-16,3
49,44,2022-04-28,1
16,66,2022-01-13,3
2,11,2022-01-28,1
15,4,2022-02-24,5
42,5,2022-05-28,3
40,76,2022-05-21,3
23,59,2022-03-09,5
8,93,2022-02-10,5
43,38,2022-03-06,2
39,76,2022-03-01,1
29,88,2022-04-07,2
15,50,2022-04-28,3
8,9,2022-03-20,4
6,98,2022-04-27,2
31,39,2022-03-09,5
35,23,2022-05-13,5
8,3,2022-03-19,2
14,32,2022-03-28,4
48,6,2022-05-21,3
42,22,2022-01-06,1
49,40,2022-02-08,5
43,41,2022-04-02,1
48,61,2022-05-26,1
20,71,2022-02-11,1
42,68,2022-01-09,5
47,84,2022-05-03,5
49,93,2022-02-23,5
7,50,2022-05-01,5
42,93,2022-03-26,5
31,32,2022-03-07,1
27,81,2022-05-26,2
46,28,2022-02-15,2
35,64,2022-01-21,1
42,65,2022-04-08,1
43,70,2022-05-27,5
6,89,2022-05-11,5
21,14,2022-01-09,3
38,95,2022-04-28,5
2,52,2022-01-29,5
40,75,2022-01-08,1
5,20,2022-04-10,3
29,17,2022-05-11,4
23,6,2022-05-26,4
36,73,2022-03-03,1
4,64,2022-03-03,4
26,5,2022-03-02,4
10,47,2022-05-17,4
16,32,2022-05-17,2
22,61,2022-03-14,1
41,71,2022-01-20,3
46,51,2022-05-23,5
49,5,2022-02-16,5
39,77,2022-02-21,3
22,90,2022-03-31,2
29,23,2022-05-29,4
23,42,2022-05-18,1
37,99,2022-01-26,2
1,22,2022-04-15,1
28,24,2022-05-23,4
37,35,2022-01-04,2
31,92,2022-02-02,3
27,47,2022-03-30,4
21,23,2022-01-17,4
15,95,2022-05-18,4
38,82,2022-02-01,1
17,83,2022-03-24,3
20,3,2022-02-01,1
21,37,2022-04-22,2
41,50,2022-05-29,3
17,18,2022-02-06,2
49,3,2022-01-26,2
2,62,2022-01-10,1
2,70,2022-01-23,1
32,49,2022-02-10,2
12,45,2022-03-19,5
49,84,2022-01-24,2
26,46,2022-04-13,4
17,70,2022-05-06,5
39,18,2022-04-30,2
36,84,2022-04-25,2
24,55,2022-01-25,4
30,21,2022-04-04,2
19,24,2022-03-27,1
37,9,2022-01-16,3
0,73,2022-04-17,1
2,18,2022-03-05,2
42,50,2022-05-03,5
23,98,2022-05-05,3
21,70,2022-01-23,1
24,90,2022-01-25,4
14,28,2022-04-13,1
30,87,2022-03-08,3
40,65,2022-01-05,4
8,36,2022-01-18,3
16,68,2022-04-13,4
24,97,2022-03-12,5
9,42,2022-01-29,1
0,52,2022-03-27,2
46,47,2022-05-30,2
25,87,2022-03-05,2
7,50,2022-05-31,2
14,19,2022-03-01,5
35,13,2022-05-21,5
2,80,2022-02-25,3
49,21,2022-03-07,5
26,59,2022-01-05,4
28,75,2022-02-21,4
4,32,2022-01-31,5
23,93,2022-04-02,4
16,54,2022-02-17,4
47,87,2022-05-20,2
18,76,2022-01-03,3
33,1,2022-01-02,5
41,24,2022-03-19,4
17,42,2022-02-05,4
8,35,2022-04-23,2
35,41,2022-03-19,1
25,68,2022-05-11,4
31,86,2022-02-18,1
33,33,2022-03-30,2
10,45,2022-05-08,3
16,94,2022-04-02,1
36,75,2022-02-17,4
19,26,2022-04-19,3
22,90,2022-04-02,4
28,74,2022-02-20,3
38,10,2022-01-29,4
34,83,2022-02-08,4
31,14,2022-05-09,3
7,18,2022-05-15,5
18,97,2022-01-06,1
11,23,2022-05-14,3
21,1,2022-03-19,5
8,66,2022-04-06,3
22,60,2022-03-25,3
33,30,2022-04-07,1
12,70,2022-05-31,5
21,75,2022-04-12,2
0,5,2022-01-29,4
32,5,2022-04-03,1
34,8,2022-01-12,1
39,6,2022-04-22,5
48,17,2022-02-22,1
7,64,2022-04-05,4
39,47,2022-01-14,3
47,69,2022-04-11,5
12,54,2022-05-14,4
40,77,2022-02-26,4
21,56,2022-01-16,4
30,82,2022-01-06,2
14,11,2022-01-16,2
29,40,2022-04-09,1
34,88,2022-03-23,5
24,71,2022-05-04,2
33,54,2022-03-30,5
12,24,2022-04-29,1
9,43,2022-05-24,1
38,43,2022-04-01,4
49,67,2022-04-27,2
6,86,2022-03-13,1
29,31,2022-01-25,4
4,4,2022-04-20,3
37,6,2022-03-27,2
46,69,2022-04-18,2
36,25,2022-03-24,1
45,0,2022-05-30,1
42,36,2022-03-12,3
10,46,2022-02-13,2
11,37,2022-05-07,1
17,50,2022-05-01,4
34,49,2022-05-16,2
2,27,2022-03-04,5
27,52,2022-03-16,3
20,16,2022-01-25,5
9,67,2022-04-26,5
16,60,2022-04-19,4
36,48,2022-01-26,3
8,61,2022-03-08,3
43,79,2022-01-07,3
25,90,2022-04-23,1
15,94,2022-05-05,5
9,19,2022-05-10,1
8,9,2022-02-25,2
28,0,2022-04-11,3
0,60,2022-01-04,2
29,57,2022-04-03,3
28,95,2022-01-25,2
28,41,2022-05-22,2
40,81,2022-04-25,5
31,65,2022-03-15,3
6,12,2022-03-06,2
12,51,2022-03-17,5
23,93,2022-05-30,3
17,17,2022-05-10,3
38,77,2022-03-03,2
24,52,2022-01-17,5
43,36,2022-04-07,3
27,58,2022-02-04,4
46,98,2022-02-02,5
4,56,2022-03-04,4
11,30,2022-05-28,2
29,80,2022-03-19,5
37,67,2022-03-21,1
28,6,2022-05-27,2
19,1,2022-05-20,2
10,61,2022-01-09,1
42,50,2022-04-07,2
45,30,2022-02-07,2
31,64,2022-01-30,2
15,11,2022-04-14,5
46,38,2022-03-11,2
15,5,2022-04-22,4
14,72,2022-04-22,2
13,49,2022-01-17,3
7,99,2022-03-14,1
5,65,2022-01-15,4
2,52,2022-05-16,5
49,87,2022-05-11,3
29,6,2022-01-26,4
8,67,2022-02-07,5
38,32,2022-03-29,2
39,22,2022-04-03,3
8,46,2022-02-03,5
28,10,2022-01-13,2
20,37,2022-04-22,5
27,70,2022-04-08,1
27,24,2022-03-04,3
41,34,2022-04-12,2
7,36,2022-05-09,2
10,92,2022-04-12,5
47,99,2022-01-09,2
5,16,2022-02-11,5
27,57,2022-05-29,3
22,29,2022-01-07,5
16,46,2022-04-22,5
16,80,2022-02-18,1
31,60,2022-03-16,2
23,56,2022-01-05,5
28,58,2022-01-16,5
33,35,2022-03-28,2
38,47,2022-05-02,2
39,36,2022-04-17,3
19,23,2022-05-01,2
3,84,2022-04-19,3
34,39,2022-02-10,2
24,53,2022-01-22,3
33,36,2022-01-21,5
20,47,2022-02-04,1
25,64,2022-02-13,3
7,48,2022-01-06,4
28,54,2022-03-04,3
41,12,2022-01-09,1
47,17,2022-05-05,4
46,48,2022-05-14,2
17,24,2022-02-10,5
13,14,2022-05-06,1
1,14,2022-02-20,5
3,27,2022-01-26,2
22,17,2022-05-11,2
35,73,2022-04-04,1
28,57,2022-04-29,5
44,85,2022-04-12,4
3,69,2022-05-28,1
15,64,2022-04-21,2
21,86,2022-03-26,2
49,77,2022-01-25,5
2,47,2022-05-08,2
7,80,2022-02-09,2
3,10,2022-01-13,3
1,13,2022-03-17,4
22,77,2022-02-04,3
46,58,2022-01-09,1
7,72,2022-01-01,4
5,53,2022-04-11,4
17,73,2022-03-21,5
0,5,2022-02-28,2
20,64,2022-05-29,5
2,62,2022-05-06,1
32,49,2022-05-19,4
17,30,2022-04-02,3
41,67,2022-01-20,3
20,89,2022-03-01,1
37,72,2022-05-02,4
49,24,2022-05-15,5
37,75,2022-02-16,5
20,31,2022-01-03,4
36,28,2022-05-22,4
20,77,2022-04-19,1
13,25,2022-03-29,4
28,94,2022-01-13,2
18,18,2022-04-25,2
10,63,2022-02-02,5
30,91,2022-03-01,1
15,1,2022-01-05,4
49,75,2022-04-27,2
21,26,2022-05-11,3
23,90,2022-05-27,2
33,91,2022-03-26,3
4,86,2022-04-28,3
7,76,2022-03-19,1
7,22,2022-05-14,4
21,5,2022-05-29,4
12,98,2022-05-14,2
5,24,2022-03-15,5
11,87,2022-03-07,5
42,96,2022-03-27,2
42,67,2022-04-22,3
31,32,2022-02-26,1
11,35,2022-05-26,4
6,69,2022-02-12,4
17,44,2022-01-19,1
31,53,2022-04-25,4
49,18,2022-01-08,3
39,85,2022-01-20,2
19,37,2022-04-02,5
8,76,2022-02-24,4
24,10,2022-04-23,5
10,44,2022-01-12,2
34,1,2022-05-04,5
20,18,2022-02-17,1
27,32,2022-02-15,4
25,80,2022-04-04,4
21,2,2022-02-19,2
15,93,2022-04-28,5
46,62,2022-02-20,1
24,47,2022-05-13,3
35,19,2022-03-01,1
17,47,2022-02-02,1
38,44,2022-03-22,2
3,13,2022-04-08,5
17,42,2022-02-26,5
4,22,2022-04-20,2
21,88,2022-03-06,2
3,38,2022-04-08,1
4,50,2022-04-12,4
49,31,2022-02-22,2
16,8,2022-05-21,4
35,86,2022-03-10,2
14,26,2022-05-07,5
48,65,2022-05-29,1
14,87,2022-01-03,4
31,87,2022-01-07,1
32,30,2022-01-09,2
8,84,2022-04-07,3
9,95,2022-01-07,5
1,3,2022-03-03,1
49,66,2022-02-07,4
6,69,2022-05-22,3
35,49,2022-04-01,5
11,6,2022-01-08,3
24,95,2022-03-16,1
29,61,2022-04-14,1
20,6,2022-02-20,2
36,75,2022-03-10,4
49,15,2022-02-27,5
26,37,2022-05-17,1
37,79,2022-05-02,3
9,57,2022-05-31,4
47,36,2022-03-30,1
36,81,2022-02-04,3
42,49,2022-02-02,3
40,77,2022-05-21,3
46,84,2022-02-19,5
29,25,2022-05-03,1
0,27,2022-04-14,1
32,35,2022-03-05,4
5,64,2022-02-13,4
