user_id,purchase_date,purchase_amount
2,2021-10-04,931.81
33,2020-05-12,310.6
32,2021-06-17,354.21
49,2021-05-10,618.36
23,2021-02-06,363.91
42,2020-07-26,633.41
2,2021-02-20,647.7
36,2020-07-27,385.6
13,2021-02-18,877.43
49,2020-01-20,960.81
28,2021-02-26,825.76
21,2020-01-11,644.59
40,2021-05-05,634.93
17,2020-07-09,411.48
42,2021-07-13,724.93
8,2021-03-02,491.44
48,2021-08-05,214.83
37,2021-06-02,563.43
19,2020-02-02,528.07
33,2021-11-18,906.44
27,2021-07-29,464.56
2,2020-01-29,125.73
43,2020-04-08,558.05
35,2021-02-17,446.22
11,2021-10-14,62.83
34,2021-04-19,901.1
13,2020-03-28,836.18
27,2020-06-15,429.49
22,2021-11-06,864.65
11,2021-10-01,882.41
13,2020-07-03,581.58
34,2020-10-21,687.41
0,2020-09-14,495.04
45,2020-07-18,864.67
27,2021-10-30,327.37
33,2021-09-23,626.24
18,2020-06-17,929.92
20,2021-06-09,625.65
45,2020-01-09,925.5
30,2021-12-23,697.68
35,2020-03-18,786.49
46,2021-06-12,979.5
2,2020-10-24,930.13
21,2020-09-25,123.91
1,2020-08-02,989.0
19,2021-09-24,637.88
44,2021-03-22,571.94
41,2020-01-18,716.27
8,2021-01-09,130.9
46,2020-05-28,745.12
13,2020-02-17,944.52
5,2021-10-05,228.13
14,2021-04-02,54.48
32,2020-03-17,307.41
1,2020-04-20,976.58
31,2021-01-11,22.72
13,2021-08-05,929.26
5,2020-04-20,97.52
37,2021-04-27,866.39
29,2020-08-11,477.53
41,2020-05-21,811.54
23,2020-10-07,967.53
15,2021-07-18,607.32
34,2021-05-13,745.36
18,2021-12-09,863.07
19,2020-11-30,367.59
0,2020-12-28,656.0
33,2021-11-07,337.02
30,2020-03-15,934.02
18,2021-12-14,561.26
44,2020-12-06,6.52
49,2020-04-15,834.27
6,2020-02-11,299.51
1,2020-02-01,957.63
45,2021-02-10,345.0
22,2021-01-20,593.09
19,2020-10-30,9.13
49,2021-08-21,492.26
13,2020-07-12,797.0
15,2020-07-22,170.34
41,2020-11-08,842.39
4,2021-06-14,82.95
30,2021-01-08,246.93
4,2021-06-15,332.88
18,2021-10-16,334.63
41,2021-07-07,885.12
12,2021-09-09,549.71
15,2020-08-15,485.31
0,2021-08-09,772.5
17,2021-12-02,698.66
0,2021-05-06,215.44
39,2020-06-12,939.15
21,2021-09-30,870.71
37,2021-09-17,336.43
4,2021-02-28,657.29
40,2020-02-13,189.33
29,2020-09-11,261.65
11,2020-07-18,665.09
5,2020-12-14,778.68
23,2020-04-13,848.5
11,2020-01-05,614.5
25,2020-04-25,353.13
11,2020-02-10,360.99
30,2021-08-07,975.79
15,2021-11-24,934.82
6,2021-08-28,470.7
1,2021-12-02,927.13
10,2021-07-02,585.26
39,2021-04-07,647.7
4,2020-06-25,755.24
13,2021-12-12,544.0
14,2021-08-19,177.78
19,2020-03-29,821.4
45,2020-05-27,682.47
27,2020-03-12,607.72
45,2020-10-30,401.38
17,2021-01-30,752.78
13,2021-08-08,568.47
25,2021-04-04,629.28
14,2021-11-30,388.36
19,2020-11-08,315.36
1,2020-05-15,724.27
20,2021-03-04,225.47
4,2021-01-19,589.65
2,2021-10-18,609.52
8,2020-02-14,649.4
24,2020-10-05,150.75
39,2020-01-13,231.34
1,2020-05-21,43.13
4,2020-01-14,956.86
39,2021-09-04,635.98
30,2021-11-27,745.26
11,2020-04-30,735.22
43,2020-04-26,139.95
15,2021-02-10,535.18
35,2021-01-22,883.93
12,2021-07-28,779.0
49,2021-03-04,876.19
14,2020-04-01,730.61
40,2020-08-26,705.08
19,2020-05-22,266.95
31,2021-08-06,443.94
4,2020-02-25,545.58
47,2021-04-24,644.0
46,2020-10-16,511.49
28,2021-05-15,848.38
31,2021-11-13,203.0
14,2020-08-27,16.16
36,2021-07-02,97.23
23,2020-12-05,555.26
27,2020-01-30,783.64
36,2020-09-04,163.04
28,2021-06-20,786.63
29,2021-01-04,673.67
49,2021-12-25,423.13
37,2021-04-30,945.77
35,2021-05-08,542.96
16,2021-07-31,586.33
47,2020-09-08,262.94
33,2021-11-20,231.8
27,2020-05-06,15.21
11,2020-09-25,905.87
0,2021-10-19,278.84
9,2020-04-28,312.41
33,2021-11-24,377.69
2,2020-12-26,382.14
15,2021-12-14,626.47
31,2021-03-28,667.95
5,2020-08-17,372.19
44,2020-08-29,918.74
35,2020-03-21,761.23
20,2021-07-14,485.84
3,2020-02-29,830.27
0,2021-12-05,794.94
37,2020-07-15,961.7
8,2021-10-05,828.66
38,2020-07-31,834.4
29,2020-07-27,807.96
18,2021-05-08,974.86
11,2021-06-17,830.98
9,2020-07-17,496.95
39,2021-10-29,563.03
38,2020-07-28,77.72
2,2021-02-11,75.04
21,2020-07-30,453.94
22,2020-06-24,813.98
43,2021-11-06,242.8
41,2021-02-06,419.53
30,2021-01-05,846.72
46,2020-07-07,415.65
26,2020-12-13,4.9
10,2020-01-22,614.28
5,2021-04-15,853.58
8,2020-08-11,341.34
48,2021-06-19,830.93
16,2021-04-23,120.43
23,2020-09-16,161.65
35,2021-01-04,181.27
49,2020-11-26,376.47
36,2021-02-12,736.24
13,2021-07-24,863.5
40,2020-08-05,209.54
44,2021-02-26,551.02
6,2020-07-29,528.7
46,2020-05-30,555.61
4,2020-07-27,99.35
13,2020-10-14,748.15
47,2020-01-20,965.76
19,2020-03-04,94.84
0,2021-10-01,788.18
35,2021-01-12,696.45
47,2021-05-02,317.92
18,2020-01-10,84.68
4,2020-11-26,184.99
22,2021-03-26,353.41
18,2021-04-25,246.53
12,2020-05-29,52.78
11,2020-10-25,978.77
12,2021-07-29,29.45
21,2020-07-03,81.57
13,2021-05-12,181.08
1,2021-01-16,334.7
23,2021-01-18,520.36
12,2021-07-05,813.48
8,2020-01-08,185.71
34,2021-01-11,248.68
34,2020-07-23,89.92
24,2021-12-13,958.62
44,2021-10-07,778.24
25,2021-06-21,191.39
30,2020-01-26,494.53
34,2021-09-05,520.86
8,2021-02-15,321.23
29,2021-02-27,223.25
27,2021-05-05,748.49
25,2021-03-26,51.06
26,2020-06-07,119.12
17,2020-01-11,551.98
39,2020-06-11,468.73
42,2021-01-17,604.7
28,2020-05-29,675.02
29,2021-11-01,657.63
3,2020-10-27,90.99
44,2021-07-29,190.39
26,2021-06-14,887.62
40,2020-04-20,218.27
5,2020-01-14,567.96
33,2020-01-11,401.18
14,2020-10-09,963.86
45,2021-03-14,523.45
14,2020-09-16,999.89
38,2020-12-24,414.45
15,2021-11-20,666.03
21,2021-11-02,529.37
11,2021-04-22,248.03
31,2020-11-23,488.05
15,2020-02-17,947.17
11,2020-03-15,301.69
9,2021-08-21,379.93
36,2021-11-30,379.18
44,2021-03-05,179.09
22,2021-11-21,692.94
22,2020-07-22,11.18
19,2020-02-26,988.31
29,2020-12-02,74.39
17,2021-05-02,638.16
49,2021-06-10,460.26
12,2021-10-04,452.88
23,2020-01-11,455.02
5,2020-05-07,123.8
23,2020-06-25,2.52
6,2020-01-04,927.2
45,2020-03-04,466.38
36,2020-03-01,563.56
19,2021-11-29,507.45
17,2020-07-27,754.88
45,2021-01-18,7.2
25,2020-07-06,462.58
38,2020-01-03,12.59
0,2021-02-14,808.68
28,2020-10-01,680.67
39,2020-08-30,788.68
14,2020-10-10,203.15
6,2020-08-29,400.46
29,2020-04-10,491.62
42,2021-11-19,816.3
49,2020-11-30,595.09
39,2021-02-11,118.4
5,2021-02-01,878.63
43,2020-09-10,629.48
5,2021-09-21,431.58
19,2020-02-15,768.8
0,2020-11-13,727.96
4,2021-07-27,221.17
18,2021-01-14,885.06
43,2020-12-23,926.5
48,2021-09-08,336.8
32,2020-01-11,992.13
16,2020-09-23,145.8
7,2020-04-11,231.38
9,2020-09-26,749.84
4,2020-04-08,514.42
13,2021-09-16,406.83
9,2021-02-26,948.54
47,2021-06-01,100.39
27,2021-11-25,626.82
13,2021-05-01,44.53
24,2020-08-30,29.67
4,2020-11-13,579.25
19,2021-01-05,146.35
42,2021-06-12,655.91
45,2021-03-03,746.74
7,2020-04-20,837.55
2,2021-09-18,462.63
1,2021-03-16,929.79
14,2021-07-03,388.11
1,2020-05-04,775.42
9,2020-12-05,404.44
31,2021-11-25,401.13
14,2020-01-19,943.25
26,2020-01-13,921.27
35,2020-04-09,918.49
15,2021-07-12,59.16
47,2021-06-26,190.23
46,2021-01-31,194.75
25,2021-03-06,335.01
43,2021-09-13,105.09
36,2021-06-22,347.58
14,2020-01-18,905.69
3,2021-03-26,966.89
30,2020-04-18,992.29
16,2021-01-21,257.24
28,2021-06-21,723.19
48,2021-12-13,647.32
5,2020-10-31,8.83
47,2020-11-11,310.48
42,2020-05-31,850.25
27,2021-05-17,929.56
44,2020-02-17,654.18
12,2021-08-11,310.65
30,2021-07-11,522.65
33,2021-03-06,722.17
45,2021-07-02,339.22
40,2020-04-14,857.55
27,2021-02-08,898.85
13,2020-02-28,527.75
18,2021-01-03,16.35
6,2020-11-08,679.91
11,2020-03-19,72.59
37,2020-11-18,965.89
3,2021-01-18,835.61
45,2020-12-01,150.03
3,2021-05-25,829.01
4,2021-04-07,337.4
28,2021-10-14,210.96
38,2021-07-17,55.58
5,2020-12-24,664.81
6,2021-12-26,161.67
27,2021-05-20,453.64
4,2020-01-02,136.2
10,2020-02-18,40.99
31,2021-10-14,142.49
11,2021-07-08,265.99
45,2021-01-12,141.6
16,2021-10-22,441.4
15,2021-09-22,440.16
30,2020-12-02,663.8
17,2021-04-25,287.02
13,2020-10-06,819.94
33,2020-07-11,910.85
34,2021-12-10,521.33
20,2021-06-23,33.44
19,2020-08-02,326.83
33,2021-09-23,325.08
20,2020-10-26,880.19
40,2020-03-02,884.02
20,2020-03-02,561.67
4,2021-12-17,797.17
7,2020-08-06,592.8
49,2021-04-28,960.61
13,2021-09-11,974.42
37,2021-07-02,162.51
12,2020-06-19,318.46
2,2020-08-14,696.14
21,2020-01-14,522.64
8,2020-03-29,576.94
9,2020-02-17,651.47
6,2020-11-13,601.08
28,2021-11-10,186.3
30,2020-11-06,251.5
32,2020-05-07,547.9
1,2020-06-18,782.48
10,2021-09-01,815.17
46,2021-01-07,786.75
5,2020-07-07,472.52
25,2021-08-27,743.4
34,2020-07-22,315.13
44,2021-07-25,914.94
28,2020-02-22,211.11
46,2021-10-11,626.47
9,2020-03-04,737.25
48,2020-09-16,285.52
31,2020-03-30,571.54
39,2021-03-04,469.33
5,2020-03-22,478.16
13,2021-12-22,145.74
18,2021-03-31,396.73
36,2021-02-11,520.39
27,2021-09-09,973.49
9,2020-05-25,120.74
15,2020-01-15,445.93
31,2021-06-18,474.25
0,2020-10-26,619.09
34,2020-09-06,429.14
27,2020-05-13,374.67
0,2020-09-13,186.95
42,2020-01-19,894.19
31,2020-09-04,770.91
25,2020-10-18,475.59
43,2021-05-09,126.8
7,2020-10-03,301.86
9,2021-06-10,51.28
36,2020-10-20,615.0
5,2020-02-13,670.14
47,2021-08-13,41.35
43,2021-02-19,452.95
5,2021-04-20,783.95
12,2020-05-26,928.51
42,2020-10-07,116.01
23,2020-06-30,644.46
28,2021-12-26,98.96
18,2020-03-14,555.8
45,2021-08-28,226.23
32,2021-07-17,788.82
32,2020-09-10,982.48
5,2020-04-27,769.93
49,2020-10-05,543.34
45,2021-01-05,893.06
9,2020-10-23,616.78
26,2021-07-19,956.37
29,2021-12-24,928.66
18,2021-06-08,549.72
37,2021-12-17,422.09
48,2020-05-08,315.78
23,2021-01-01,500.59
8,2021-01-25,592.49
15,2020-03-03,778.97
29,2021-04-21,343.21
44,2020-03-26,536.09
17,2020-03-07,453.54
19,2020-07-04,747.67
14,2021-02-19,57.91
49,2021-01-18,265.93
33,2020-05-15,190.87
33,2021-03-28,445.78
45,2021-08-02,282.7
47,2020-03-02,609.84
3,2021-06-09,23.11
20,2021-10-24,777.01
4,2020-07-07,959.94
39,2020-03-30,183.42
12,2021-12-23,579.97
10,2021-09-30,946.34
12,2021-11-25,463.54
18,2020-03-12,998.86
30,2021-01-24,740.59
24,2020-03-21,25.19
16,2021-06-02,416.85
44,2020-11-12,56.59
13,2020-03-18,488.34
41,2021-09-10,787.67
6,2021-05-21,268.3
15,2020-02-11,151.2
11,2020-07-25,906.05
39,2020-12-04,365.34
36,2020-05-27,952.54
42,2021-03-23,904.79
32,2020-02-18,860.32
36,2021-12-23,494.2
36,2020-09-29,730.3
12,2021-07-25,132.07
46,2021-03-04,246.98
2,2020-04-21,812.49
35,2021-02-04,550.61
23,2020-12-06,366.83
10,2021-02-15,969.2
42,2020-05-02,369.8
20,2020-01-24,591.9
13,2020-10-12,904.95
10,2020-07-04,940.33
15,2021-07-02,156.27
17,2021-11-27,135.49
29,2020-05-04,881.95
30,2020-08-13,178.24
37,2021-01-16,842.98
21,2021-05-09,957.57
21,2020-12-17,715.34
0,2021-02-07,120.94
44,2021-10-06,618.67
18,2020-01-23,388.99
7,2021-08-19,612.61
27,2020-12-07,783.86
14,2021-10-03,768.95
29,2021-06-01,322.78
25,2021-12-01,170.71
37,2021-10-18,773.62
29,2020-07-23,448.72
18,2021-05-14,127.65
40,2020-07-29,501.3
46,2021-11-10,863.2
41,2021-12-16,136.0
7,2021-03-26,111.94
31,2020-02-27,571.77
3,2020-07-08,827.17
33,2020-09-13,896.38
19,2021-12-03,605.32
46,2021-12-09,17.82
40,2020-04-02,892.23
22,2020-07-08,785.71
2,2021-05-05,468.52
30,2020-05-21,951.17
6,2021-11-16,13.98
2,2021-08-08,599.17
49,2020-03-28,35.4
19,2021-09-02,895.58
29,2021-12-25,747.47
19,2021-11-29,938.62
24,2021-09-13,817.67
3,2020-09-03,42.57
43,2021-10-05,198.95
11,2020-07-10,262.38
27,2020-01-20,545.28
38,2021-08-19,706.32
39,2020-11-25,381.18
44,2021-08-17,205.61
42,2021-03-29,324.58
38,2021-02-05,667.27
18,2021-12-12,210.89
43,2020-09-17,210.78
34,2020-02-03,419.38
5,2020-05-11,264.29
12,2020-01-09,714.02
43,2021-07-21,361.72
14,2020-03-11,891.57
3,2020-11-13,497.08
25,2021-05-29,695.51
25,2020-04-02,367.07
10,2021-05-18,207.61
35,2020-03-23,131.9
11,2020-04-15,677.89
30,2021-06-07,661.73
48,2021-03-23,564.21
34,2021-11-12,26.94
4,2020-09-26,493.23
5,2021-09-21,423.31
23,2020-03-23,31.91
12,2020-03-29,555.62
32,2021-09-30,87.8
10,2020-01-30,339.18
15,2021-03-06,680.15
34,2020-01-28,963.21
31,2020-06-09,396.51
6,2020-05-31,784.42
36,2020-11-09,169.8
27,2021-06-22,934.12
29,2021-06-13,335.28
1,2021-07-29,779.79
23,2021-12-30,445.01
14,2021-05-08,390.52
14,2020-10-24,932.22
9,2021-03-27,110.55
0,2020-07-21,422.12
49,2021-03-16,468.91
39,2020-11-14,199.81
34,2021-09-28,977.43
16,2021-11-09,393.51
3,2021-01-10,731.1
26,2021-08-23,871.4
15,2021-06-27,602.25
14,2021-02-08,257.57
11,2021-06-02,46.3
46,2021-12-01,471.78
2,2020-04-23,308.78
46,2021-02-11,80.22
47,2021-02-16,980.74
49,2021-07-09,239.48
12,2020-03-12,158.06
37,2020-03-29,397.76
19,2021-07-27,863.98
1,2020-09-22,383.28
12,2020-01-26,737.42
20,2021-11-26,38.38
14,2020-06-16,953.92
48,2020-09-09,921.98
11,2020-07-20,102.62
24,2021-07-14,841.91
32,2020-04-16,572.94
8,2021-05-24,331.42
47,2020-03-06,195.04
37,2020-03-29,462.23
39,2020-08-22,259.35
47,2021-01-12,386.24
29,2021-09-15,301.26
15,2021-05-16,466.66
42,2021-06-27,981.85
38,2020-04-04,274.12
26,2021-10-24,642.29
22,2021-08-11,816.55
46,2021-02-05,104.81
49,2020-07-20,622.05
37,2021-09-09,629.53
8,2021-01-13,321.63
31,2020-10-28,314.62
32,2020-06-21,868.38
48,2020-09-23,907.52
0,2020-05-16,44.71
20,2020-05-05,387.58
39,2020-09-07,603.53
25,2020-11-30,936.07
7,2020-01-26,365.66
46,2021-06-13,679.84
40,2021-12-28,580.1
29,2020-01-01,698.66
39,2021-07-15,56.58
37,2021-09-09,981.77
22,2021-09-24,367.18
9,2020-07-08,62.54
32,2020-12-07,863.18
38,2020-06-04,898.54
32,2021-11-24,230.46
43,2020-06-19,470.95
6,2021-12-01,913.39
28,2021-04-18,770.39
49,2021-12-27,696.98
7,2020-04-17,517.77
9,2020-11-26,807.61
15,2020-11-05,250.5
16,2021-04-02,355.07
41,2021-01-29,661.33
41,2020-04-24,216.72
39,2020-05-23,571.7
26,2020-02-10,252.18
42,2020-08-29,481.52
5,2021-02-13,24.59
34,2020-08-17,217.74
21,2021-08-28,670.41
14,2020-03-11,669.89
26,2020-06-01,433.74
16,2020-01-15,836.15
33,2020-12-05,416.33
25,2020-09-18,792.89
26,2021-06-04,889.1
3,2021-07-15,664.63
42,2020-08-23,984.21
34,2020-08-29,388.41
37,2021-06-09,918.29
26,2020-01-08,874.99
26,2021-09-16,389.02
19,2021-03-12,772.35
11,2020-05-01,384.36
29,2020-06-25,798.45
35,2020-12-27,958.78
29,2020-05-19,447.04
14,2021-07-04,188.93
14,2021-10-02,809.68
48,2021-02-26,600.95
17,2021-03-07,869.19
39,2020-06-08,941.58
11,2020-10-01,70.35
28,2020-07-03,51.01
2,2021-03-07,912.07
49,2021-04-20,604.42
23,2020-02-04,5.85
33,2020-04-24,792.54
25,2020-04-02,372.36
33,2021-06-07,802.24
38,2020-08-14,219.86
2,2020-03-28,363.85
38,2020-01-05,426.53
8,2021-07-17,95.26
36,2021-10-06,472.64
24,2020-07-15,964.98
43,2021-04-06,59.88
11,2021-07-25,25.37
30,2021-03-09,353.71
12,2021-08-19,62.92
46,2020-10-26,398.37
8,2021-06-06,955.27
48,2021-12-30,400.51
2,2021-01-23,801.39
43,2021-07-25,786.13
20,2020-03-21,831.41
8,2021-12-06,176.75
44,2020-09-29,405.95
11,2021-11-13,352.28
23,2020-06-25,420.45
1,2020-12-17,490.24
7,2020-08-03,18.28
48,2021-12-08,675.71
38,2020-04-27,800.68
16,2021-11-09,932.53
2,2020-05-09,103.48
34,2021-11-16,370.95
13,2020-10-31,901.42
28,2020-10-19,37.61
11,2021-09-04,71.92
30,2020-01-06,719.38
30,2021-11-15,957.54
29,2021-12-02,594.52
10,2020-02-29,275.13
19,2020-06-23,164.23
29,2020-06-26,127.18
13,2021-05-18,603.65
37,2020-03-05,920.64
41,2020-11-05,301.0
37,2021-09-22,582.56
44,2021-12-12,350.17
25,2020-07-13,982.63
28,2020-03-23,815.89
30,2020-02-20,809.12
13,2020-12-05,432.38
43,2020-04-01,690.96
28,2021-12-27,274.56
28,2020-06-14,860.56
10,2020-04-27,885.42
11,2020-11-23,115.86
27,2021-07-25,286.46
44,2020-08-13,438.93
40,2021-06-18,27.88
11,2021-06-26,341.54
28,2021-01-30,323.32
27,2020-12-13,201.24
22,2020-09-05,311.94
16,2021-05-05,15.89
37,2020-11-23,645.42
8,2020-02-02,653.58
15,2021-12-19,726.42
9,2020-04-29,645.37
35,2020-10-30,267.17
24,2021-12-19,828.15
47,2020-07-27,117.54
22,2021-09-23,696.04
25,2020-07-02,633.87
48,2021-09-12,965.31
13,2021-12-02,414.52
3,2020-03-06,588.33
24,2020-06-02,651.29
48,2021-12-15,402.96
37,2021-10-08,139.29
11,2020-01-20,87.89
49,2020-08-05,377.01
11,2021-09-15,67.7
4,2021-06-02,24.9
40,2020-01-10,545.28
41,2021-02-16,533.08
33,2021-08-01,832.52
13,2020-12-03,227.89
32,2020-05-20,38.67
8,2021-06-10,65.07
13,2021-02-21,304.15
4,2021-07-23,90.08
28,2021-04-06,970.57
11,2021-01-17,981.89
19,2021-08-07,856.46
6,2021-11-13,368.37
32,2020-07-17,154.75
28,2020-11-05,36.94
41,2021-06-04,669.51
19,2021-05-22,62.05
2,2020-05-15,334.04
26,2020-03-06,239.68
16,2021-12-20,833.25
26,2020-12-09,721.02
9,2020-03-02,158.35
38,2021-09-08,898.59
44,2020-07-12,506.47
21,2021-05-27,771.55
9,2020-10-24,326.18
2,2020-12-07,265.82
15,2021-02-01,894.8
23,2021-08-29,234.98
49,2021-06-06,100.04
35,2021-06-27,638.19
12,2020-05-12,564.31
3,2021-11-09,481.11
15,2020-11-01,681.15
16,2020-11-09,136.98
40,2021-02-20,826.27
33,2021-04-17,782.39
19,2020-12-30,361.92
17,2021-09-10,136.2
39,2021-11-30,150.86
42,2020-12-14,403.0
20,2021-10-21,50.78
7,2020-10-15,544.46
49,2020-12-14,164.52
48,2020-07-22,909.22
48,2021-07-20,197.92
6,2021-01-16,330.47
11,2021-05-22,31.39
30,2020-06-08,582.64
23,2021-02-28,288.66
44,2021-12-16,755.54
39,2021-01-04,267.3
26,2020-02-02,130.98
4,2021-01-21,185.93
48,2020-05-23,448.64
6,2020-08-17,356.06
31,2020-08-22,546.7
18,2021-09-03,858.61
37,2021-06-06,553.15
12,2021-02-19,964.2
38,2021-06-27,348.19
45,2021-06-12,398.04
29,2020-09-26,577.28
16,2021-08-04,853.54
37,2021-10-30,249.22
40,2021-05-24,535.95
8,2021-09-26,927.66
25,2020-02-29,943.66
23,2020-12-11,843.31
28,2021-03-09,667.17
14,2021-04-26,360.36
37,2020-11-16,30.99
28,2020-10-26,234.67
18,2020-12-03,44.53
14,2020-03-18,381.6
29,2021-10-15,319.44
31,2021-12-11,930.52
6,2021-01-28,276.43
27,2021-04-19,189.24
48,2021-05-02,271.61
23,2021-01-30,355.08
49,2020-02-02,838.87
39,2020-07-25,576.0
24,2020-08-29,997.11
5,2020-10-26,395.87
13,2020-02-10,456.17
40,2021-05-08,277.89
2,2021-06-02,44.75
41,2020-09-24,990.88
45,2020-12-18,750.15
16,2020-06-02,810.93
26,2021-10-15,946.67
34,2021-12-27,84.28
11,2020-08-20,100.78
27,2021-07-04,55.46
0,2021-09-05,579.48
48,2021-05-11,524.41
1,2020-10-21,782.51
48,2021-02-20,752.54
40,2020-10-10,775.08
19,2021-06-30,956.55
33,2021-04-29,673.82
22,2020-03-08,380.82
14,2021-03-11,510.71
38,2020-12-06,12.87
18,2020-08-23,209.61
33,2020-09-14,692.6
10,2020-08-12,73.97
47,2020-09-14,515.03
34,2021-01-07,731.68
21,2020-04-01,44.32
22,2020-12-07,622.39
4,2020-03-02,640.1
31,2020-03-26,936.26
36,2021-12-01,960.01
26,2020-05-22,498.15
49,2020-12-24,212.74
39,2020-01-28,71.56
15,2020-05-14,734.14
38,2021-04-07,434.99
38,2020-02-19,96.74
12,2020-01-28,964.85
14,2021-11-30,488.88
13,2020-03-07,239.94
20,2020-01-30,923.35
43,2021-03-11,494.82
20,2021-06-15,51.21
10,2021-03-03,780.84
46,2020-03-23,87.65
46,2020-10-11,11.1
2,2020-03-03,99.52
17,2021-03-05,25.2
36,2020-08-21,739.44
46,2020-06-07,717.82
18,2020-11-13,726.58
15,2021-03-08,948.78
18,2020-01-07,210.66
7,2020-12-17,35.27
38,2020-01-19,102.44
35,2020-08-13,93.7
17,2020-04-17,742.72
49,2020-09-03,952.8
42,2020-10-20,784.1
46,2020-12-22,6.78
35,2020-07-05,608.21
22,2020-07-28,132.14
17,2021-03-11,424.8
44,2021-06-11,553.03
26,2020-02-01,502.06
11,2021-05-17,712.93
34,2021-07-26,795.34
40,2021-04-12,655.31
11,2020-06-08,749.41
32,2021-10-15,799.83
19,2021-11-15,204.49
19,2020-08-08,779.49
27,2020-02-15,607.99
19,2021-11-04,420.01
26,2021-09-24,352.6
41,2021-12-16,12.49
43,2020-02-12,431.15
46,2020-04-05,415.72
16,2021-11-19,386.24
2,2021-11-23,969.63
29,2020-02-10,874.58
38,2021-06-07,107.61
12,2021-08-05,316.29
4,2020-02-28,87.03
11,2021-03-10,584.1
43,2020-05-15,977.28
33,2020-02-14,520.05
18,2020-08-15,501.69
44,2021-08-26,883.88
8,2020-11-14,256.95
3,2021-07-25,334.19
5,2020-07-29,740.83
15,2020-06-26,585.18
26,2021-07-13,769.0
5,2020-06-10,280.44
45,2020-07-11,30.87
11,2021-09-28,622.52
49,2021-04-07,99.07
22,2021-06-29,998.32
0,2020-03-30,92.57
1,2020-03-26,546.39
42,2020-12-26,595.39
6,2020-05-01,307.97
26,2020-05-03,435.43
17,2020-07-16,537.27
12,2020-06-27,748.72
10,2021-04-23,46.73
9,2020-12-18,697.94
40,2021-11-28,15.14
49,2021-02-06,55.65
40,2021-08-01,607.88
31,2021-05-15,514.27
23,2021-04-18,646.36
9,2020-12-15,989.75
27,2021-08-13,338.75
29,2021-09-17,176.14
39,2021-03-09,804.72
8,2020-12-19,745.82
42,2020-02-24,893.81
26,2020-10-12,294.02
44,2020-06-21,821.68
33,2021-06-23,761.51
16,2020-08-05,972.32
47,2020-11-28,892.02
7,2021-04-15,711.09
40,2021-08-15,499.62
13,2020-02-04,150.86
13,2021-01-20,168.09
42,2020-11-30,973.25
2,2021-07-10,134.8
30,2020-09-07,607.82
20,2020-02-17,685.69
46,2020-01-03,737.49
49,2021-02-28,630.69
25,2020-08-21,183.16
31,2021-03-02,150.94
5,2020-01-04,970.78
11,2021-11-02,761.73
46,2020-12-19,445.23
16,2021-01-28,719.21
6,2021-07-03,872.07
32,2020-06-12,570.91
34,2021-05-27,661.58
21,2020-07-31,419.46
34,2021-06-18,397.02
10,2020-04-28,901.9
5,2020-05-16,949.57
0,2021-06-08,823.98
40,2020-02-29,397.53
31,2021-12-08,456.58
22,2020-06-28,147.08
10,2021-02-01,771.59
15,2020-06-08,982.16
43,2020-01-19,279.23
13,2020-12-14,121.0
33,2021-02-03,963.6
37,2020-11-14,509.29
24,2020-03-02,141.48
19,2021-11-12,874.46
4,2020-04-05,942.86
45,2020-04-28,781.66
23,2020-05-11,893.76
14,2021-12-29,682.87
37,2020-03-14,253.38
43,2020-06-15,749.86
11,2020-03-11,806.23
41,2021-12-10,586.8
28,2020-07-03,173.32
20,2021-07-07,457.58
1,2021-06-15,632.06
9,2021-08-09,380.76
12,2020-03-21,884.23
36,2021-02-15,296.35
29,2021-01-17,270.6
21,2020-05-24,762.6
8,2020-11-06,804.38
6,2021-10-21,886.15
41,2020-01-23,335.55
43,2021-01-09,339.58
0,2021-06-07,115.32
23,2021-11-07,540.24
6,2021-04-09,53.36
25,2021-05-18,462.05
29,2020-05-11,801.46
23,2021-10-25,909.36
9,2021-05-17,368.47
1,2020-06-09,885.67
12,2020-06-18,30.01
6,2021-11-05,429.33
25,2020-03-18,64.31
35,2021-09-17,495.44
30,2020-03-30,490.06
8,2020-11-04,370.12
46,2020-01-13,959.92
16,2020-06-08,303.29
15,2021-03-11,243.66
47,2020-03-10,30.73
13,2021-06-15,870.59
32,2021-12-30,331.1
21,2021-01-27,356.29
18,2020-11-17,15.11
7,2020-07-18,487.18
10,2021-08-13,0.33
15,2021-05-28,863.57
47,2021-07-19,777.23
11,2020-09-08,326.34
42,2020-01-09,481.86
32,2021-09-11,547.87
46,2020-12-29,896.53
8,2020-05-23,63.05
29,2020-05-18,148.26
32,2020-06-21,776.63
16,2021-10-23,680.22
7,2021-10-18,630.1
18,2020-02-22,7.26
1,2020-03-29,116.43
18,2020-06-20,533.18
14,2020-01-14,32.22
24,2021-05-14,848.72
48,2020-04-25,653.91
10,2020-03-18,583.57
17,2020-09-14,215.19
5,2021-12-17,640.97
45,2020-01-27,35.17
18,2020-01-30,697.87
45,2021-11-28,741.41
37,2021-07-17,435.45
29,2020-08-12,101.51
44,2021-10-13,152.37
21,2021-05-12,478.76
40,2020-11-17,761.3
9,2021-11-07,407.83
17,2021-07-27,238.65
49,2020-08-01,486.21
41,2020-06-02,734.23
20,2020-04-09,222.41
3,2021-06-09,736.13
49,2020-02-08,906.38
10,2021-08-04,938.66
